steps	episodes	elapsed	mean	median	stdev	max	min	average_q	average_loss	n_updates
40500	4050	549.7441391944885	8.994515124750563	8.93601402259548	0.38493953146032955	9.596419668091311	8.408627227150532	4.621844884260329	0.010543846106070875	39500
40510	4051	549.8866822719574	8.9333834320678	8.932149393830649	0.4863349575875692	9.620465882915406	8.279312909383025	4.623870754603012	0.010390118487792343	39510
40520	4052	550.0300238132477	9.126971009497586	9.13864160174684	0.6104342247574925	9.984309065546016	8.346217475348759	4.642582101722731	0.01043990109742453	39520
40530	4053	550.1492233276367	8.84283623143618	8.821931231435826	0.3141193084526423	9.301223085277396	8.385273155490994	4.643738848218172	0.010154122462499221	39530
40540	4054	550.2636272907257	9.050452705098184	9.130166090821646	0.2833424609978355	9.266148239147341	8.350922170102875	4.642960015378259	0.010145979178076761	39540
40550	4055	550.3749623298645	8.796194429218856	8.791857589966515	0.1376671070153232	9.066155602330012	8.56755650878769	4.643701825338624	0.01000191716866408	39550
40560	4056	550.4913840293884	8.909973248334587	8.826377075713854	0.4070880710993641	9.436183193164617	8.42296594816903	4.650746401729509	0.010260294294252709	39560
40570	4057	550.6055057048798	8.836911843606279	8.91993813668283	0.3125685421177596	9.252541985702756	8.348812676542636	4.64670629816829	0.010435065377071347	39570
40580	4058	550.719477891922	8.766669889644037	8.700523722818563	0.497503352577311	9.666880201243833	8.088539167140775	4.64554165042721	0.010729134458972974	39580
40590	4059	550.8468148708344	9.304123648826474	9.526787809907853	0.5091341688614623	9.940142998129957	8.601355825530632	4.6478606434718195	0.010829340749950156	39590
40600	4060	551.0276384353638	8.941964681764597	8.861964968328392	0.28950639328896055	9.442913651043096	8.571083153346136	4.657167996156838	0.010970384985012422	39600
40610	4061	551.1474924087524	8.997917694261407	9.065359079678704	0.27868089096704446	9.320033447376042	8.407011290961549	4.658677457321191	0.010689424860215554	39610
40620	4062	551.2837257385254	8.803516479923424	8.873233132919184	0.438529224481546	9.409305524051126	8.194861356746772	4.669360725465725	0.010575680777065164	39620
40630	4063	551.4653656482697	9.244282097375002	9.364692636548963	0.4081055433460755	9.712815969098274	8.48918787538789	4.681571094766765	0.0103078244711541	39630
40640	4064	551.5966732501984	8.847449600742388	8.793530503751512	0.4246638544705369	9.668738666036454	8.202522378574576	4.675904233756753	0.010150005833832066	39640
40650	4065	551.7160933017731	9.009859231789978	8.92894250300549	0.41505432024848876	9.910800223601138	8.538434530461082	4.691352739559163	0.010261487557858093	39650
40660	4066	551.8319308757782	8.756947645382002	8.733129661518184	0.5662058499553397	9.930500489077522	8.071081960488936	4.692770802337984	0.010259220239485972	39660
40670	4067	552.0273725986481	9.038707400691028	9.092726002103543	0.4231399571445023	9.47790420583991	8.097397273434309	4.703379555302218	0.009939731626104665	39670
40680	4068	552.1458168029785	8.912389613249678	8.894719153452199	0.5109988464257407	9.987837831012541	8.242254575451064	4.7046801945336885	0.009915371211355013	39680
40690	4069	552.2657945156097	8.963951547955665	8.961386903498042	0.22631441941064356	9.339294981166784	8.6761040980534	4.70632954410918	0.009858687976994093	39690
40700	4070	552.3851819038391	9.111944157106487	9.146054303712729	0.3135866773459359	9.585784339836671	8.593327332956067	4.716671027283248	0.010142765956821755	39700
40710	4071	552.4961154460907	9.023396775965551	9.082092924136974	0.4443125150558955	9.642790109702448	8.401641592512245	4.721184056081321	0.010316480780084515	39710
40720	4072	552.6101596355438	9.104426927990138	9.094272228279133	0.34671623609729657	9.882514772777125	8.667573559026005	4.71580579146992	0.01012568914594764	39720
40730	4073	552.7242636680603	8.842178204166808	8.766101762273376	0.5677434044426325	9.992581212828615	8.050831200914331	4.716938566272628	0.010267426490577332	39730
40740	4074	552.937698841095	8.804723901202316	8.827567471914175	0.45083145001984054	9.365850869074524	7.90249508204965	4.71570203795876	0.010312172467352991	39740
40750	4075	553.080992937088	9.116927997209771	9.239793399522707	0.4040461829590462	9.614404442107146	8.16840559705391	4.713024127759096	0.010085959748790306	39750
40760	4076	553.1998534202576	9.025816284862792	9.089262401268133	0.4633955571474357	9.957898435934792	8.5276250849572	4.707990117531527	0.010037739125734225	39760
40770	4077	553.311060667038	8.936898846768889	8.846229384297764	0.398604357374412	9.546011347035765	8.399282926688947	4.713888511596376	0.009979358958003443	39770
40780	4078	553.4195575714111	9.042434193422205	8.99123110576106	0.4131723081870501	9.999738779978577	8.479278398806096	4.707438601046234	0.009786577648831908	39780
40790	4079	553.529459476471	8.940215646523086	8.926316894761609	0.26570551035712087	9.540905069775178	8.471878073300607	4.717010548004324	0.009793042598655837	39790
40800	4080	553.63800573349	9.01350463796396	9.097646618327547	0.36742793004758223	9.40196948364888	8.412080727476294	4.717985507304047	0.00970556972214327	39800
40810	4081	553.7540028095245	8.886407317946267	9.0502000766831	0.6037033989744774	9.512950681780321	7.843250132248088	4.718732700176773	0.009753227734914703	39810
40820	4082	553.9064626693726	8.912908333437304	8.77826047449894	0.4812267430641898	9.689110519656383	8.388327462171615	4.714106010270395	0.00959729324003205	39820
40830	4083	554.052362203598	8.865667697815756	8.946831108244666	0.4239725844554003	9.320294679678108	7.912569768705454	4.717381296934954	0.009801035791673835	39830
40840	4084	554.1751606464386	9.083414844529356	9.237056618517038	0.5698507108525414	9.628303056866974	7.696656634056119	4.71880973195536	0.009939922974450309	39840
40850	4085	554.2878141403198	8.780000908596618	8.788164479445626	0.4442349490242166	9.539666876899508	8.196298151144024	4.716999231627753	0.009872296825891438	39850
40860	4086	554.4075562953949	8.926640034669493	8.986902246820645	0.43989136038401516	9.51200473121642	8.139592077338445	4.711500460772427	0.010094443925130425	39860
40870	4087	554.5207164287567	8.890659512605557	8.965947210569878	0.5414800286218039	9.648862299380951	8.134696713716405	4.71240304960698	0.00996973808843937	39870
40880	4088	554.6355056762695	8.472806182884353	8.672844929700364	1.3154748550922837	9.364175540110207	4.8403005181992365	4.711365259863504	0.009905262137119177	39880
40890	4089	554.7487599849701	9.127944156386846	9.37022232828495	0.5446727668670172	9.974079391355634	8.451160347787308	4.715257433617457	0.009814649033571855	39890
40900	4090	554.9004273414612	8.73361255058589	8.668550559076738	0.408864183295209	9.272552227869102	7.922120726834745	4.705735363133525	0.009594645390618599	39900
40910	4091	555.0473856925964	8.958400841664389	8.976461442271182	0.31948637427493687	9.424152139427413	8.442354158232973	4.702109091018278	0.009588791648227669	39910
40920	4092	555.1648030281067	9.149416010088682	9.209099157013485	0.4821729788275071	9.838894211366348	8.542952925699748	4.703659823846282	0.0094825067666259	39920
40930	4093	555.2750632762909	9.135555046854707	9.05672234274537	0.37153652063159787	9.933148818928098	8.721702990513908	4.6982421462466535	0.00949617087351602	39930
40940	4094	555.3883180618286	8.853018665107586	8.702563841642544	0.5833281658361407	9.99821107244601	8.273378800571365	4.689571077030423	0.009813336065141454	39940
40950	4095	555.5004732608795	8.846792641769985	8.773798320530307	0.28652066826892303	9.349888644942366	8.523944191127562	4.691942985262053	0.009929680845397257	39950
40960	4096	555.612672328949	8.905754137045141	9.029224521382954	0.44038180191442766	9.460192916973831	8.16322707884398	4.685855783057278	0.009969321514739227	39960
40970	4097	555.7342526912689	9.03325669668429	8.92747162059107	0.33827434502142073	9.811075532502954	8.66687143480036	4.684557956914432	0.009817334883750035	39970
40980	4098	555.960197687149	9.187972708020109	9.30082977159909	0.3821322286634446	9.563077554619024	8.429219285238533	4.6836018059299445	0.009723724919395863	39980
40990	4099	556.0957207679749	9.00497659396521	8.934808285633117	0.3629145641522566	9.615351617166711	8.518495809890615	4.682287131541801	0.009593771528668506	39990
41000	4100	556.6553766727448	8.87829903316492	8.936363058582408	0.3285307273387581	9.306500774278689	8.419087954479842	4.685890791774946	0.009402650171667113	40000
41010	4101	556.7655131816864	8.974722889281283	9.003404838134454	0.46662398839085184	9.714360844741366	8.324502851157128	4.6943825563948	0.009196465963606893	40010
41020	4102	556.9313275814056	8.900376806438128	8.873133797232324	0.4569078131052018	9.523711480326302	7.9126675704051195	4.698973286103872	0.008938719235264993	40020
41030	4103	557.0619711875916	8.988459393209572	8.968339308663431	0.4060180807724191	9.489781749404077	8.092224169861675	4.709564306539469	0.008986762272274221	40030
41040	4104	557.1754915714264	9.035791346919446	9.109844528888466	0.5582182109071249	9.693028119629462	8.077183827106408	4.7167443651834615	0.009043682845984703	40040
41050	4105	557.2861928939819	9.063043042416883	9.033449765562661	0.4442103049579947	9.834559919132051	8.279153173413652	4.715567545287439	0.008850414968473533	40050
41060	4106	557.4054896831512	9.099681084120759	9.031700338373613	0.31292608959399604	9.588931722079668	8.699810822038733	4.7192406073068245	0.008843690483772638	40060
41070	4107	557.5166289806366	8.828075423154237	8.799145068500108	0.2650987452267859	9.386051428351475	8.489277850951218	4.717786509933704	0.00880735646309761	40070
41080	4108	557.6276006698608	9.028353123454849	8.898935508578992	0.37769003352014213	9.748836647636335	8.582616603483624	4.71407942871036	0.008868053496042319	40080
41090	4109	557.7430531978607	9.056834253084126	9.031446273487871	0.48053361489522856	9.790480958180087	8.386191918985965	4.71431870370791	0.009076735906207787	40090
41100	4110	557.8856530189514	8.934598381785744	9.078870563081363	0.47003068766851275	9.505359486506928	8.174648494688729	4.712123675505688	0.009184525009902808	40100
41110	4111	558.0496797561646	8.992866350602185	8.950761739805298	0.3675520797421498	9.41925873158073	8.346785672427636	4.717637235941795	0.009286892902492879	40110
41120	4112	558.1679589748383	9.06944976626054	8.972411640949176	0.5016094473372329	9.956874171168671	8.38192906719266	4.726058472503437	0.009320830182184528	40120
41130	4113	558.2809607982635	8.988704030509059	9.175420958913698	0.3641024779959865	9.3975977143652	8.481542371229102	4.729275777278439	0.009247765777127258	40130
41140	4114	558.3882055282593	9.148966239730608	9.165980984629712	0.304261847381753	9.54860912090057	8.640910377950338	4.747574704178165	0.009276836495051888	40140
41150	4115	558.4980893135071	9.001505795363826	9.039857517863325	0.34526700683311246	9.398056109116906	8.442641365290138	4.744734575151344	0.009187134603586354	40150
41160	4116	558.6059396266937	8.850401741434268	8.7425829741616	0.38337381952716915	9.49938975453893	8.264271458547302	4.745075980087969	0.009005993418378691	40160
41170	4117	558.7227754592896	9.072894566119276	9.142979514889326	0.4817126107603146	9.926916772835789	8.286456334640521	4.745005952849327	0.008849825274345167	40170
41180	4118	558.839775800705	9.014603789449833	9.06090880728701	0.4712653946240862	9.602419389805243	8.110831326765553	4.742140808913532	0.008781531036732215	40180
41190	4119	559.0190842151642	8.985807964368368	9.088094828498717	0.3869749708173685	9.436909685149928	8.125038228913313	4.747101677453522	0.008507454007383473	40190
41200	4120	559.1391968727112	8.887100290601353	8.856990159712586	0.3804314967421032	9.47308549878407	8.39988008704658	4.742555755713202	0.008478860149076827	40200
41210	4121	559.2512698173523	8.793014188965861	8.889995295882754	0.5237844177859977	9.574510047778887	7.745721401409092	4.7404080361799235	0.008407324482640161	40210
41220	4122	559.3579750061035	8.909326273473887	8.947003091939791	0.375508841610939	9.404344370612103	8.451212962076289	4.737842228965174	0.008428509709859614	40220
41230	4123	559.4666130542755	9.177550013782346	9.346412486636028	0.4200300655704262	9.526318039145275	8.215127891967057	4.747210053597617	0.008538134742213632	40230
41240	4124	559.5745811462402	9.013546153222553	9.069813810479388	0.4202951828472642	9.66453165432381	8.394161366946996	4.749670357446501	0.008718069666877408	40240
41250	4125	559.6860172748566	8.920600438713187	8.907287797510495	0.25471674182449844	9.435624474211178	8.563849652688587	4.74492785850397	0.00894552962104264	40250
41260	4126	559.7928342819214	9.11148761317143	9.10641682327613	0.17863324466437244	9.329121217485918	8.76159831959076	4.751934222109743	0.00883640247840655	40260
41270	4127	559.9697868824005	9.079444928898937	9.084167285555534	0.41646617911206263	9.656993224520484	8.454182960104058	4.755573683705289	0.008622076645853597	40270
41280	4128	560.0914080142975	8.828288839659066	8.831115789534298	0.5968312953432194	9.991352463656971	7.886659298961683	4.750225700301946	0.008558768439083968	40280
41290	4129	560.2101991176605	8.84854512333023	8.896632081861963	0.3657250851437147	9.255673323056136	8.193154882767383	4.750094533448834	0.008689214555726944	40290
41300	4130	560.3191347122192	9.19095865861604	9.032123625786856	0.38123604612767964	9.979147969097033	8.799692799183866	4.755835253551399	0.008569464519954825	40300
41310	4131	560.4272284507751	8.924249673572806	8.939598873773786	0.4225192352406992	9.424285010957878	8.330055121459838	4.75236416538884	0.008726811750181628	40310
41320	4132	560.5364589691162	9.174657827924456	9.31173209314822	0.3426644083888831	9.527160772761551	8.635004893555433	4.756865394736209	0.008800324178563721	40320
41330	4133	560.6468935012817	8.971976740855862	9.010772454448041	0.3214487307866522	9.352508610364762	8.413677368489546	4.767134368397434	0.008649249382501929	40330
41340	4134	560.7522406578064	8.883514561997675	8.835036098966416	0.34052987495607134	9.358925233511666	8.191778388165211	4.7678276384164695	0.008662263725810566	40340
41350	4135	560.9099917411804	8.93952993213084	9.050813115011302	0.38412794728347965	9.499128358834579	8.315115472774597	4.763538015685872	0.008814839675546212	40350
41360	4136	561.0588853359222	8.90897306771171	8.90955777445315	0.5255254131060982	9.704413909133823	8.090355867434281	4.761255226266738	0.008904091533431106	40360
41370	4137	561.1819500923157	8.963318136590175	8.784283142021279	0.39173668696629976	9.611073910372905	8.566750044476947	4.7624744313034295	0.008796666034252066	40370
41380	4138	561.2983019351959	8.914524201302523	9.072331677601717	0.44385299096699155	9.473760824470634	8.136669747997614	4.761579516835205	0.008831231180403937	40380
41390	4139	561.405280828476	8.784025407159616	8.814434818189142	0.2547831196499851	9.2121513224515	8.39495504006539	4.754200306443653	0.008720784886771327	40390
41400	4140	561.5171346664429	8.873788864765244	8.832086772122247	0.40925918354262575	9.410668585518714	8.214295510578678	4.759940289766747	0.00875829854576805	40400
41410	4141	561.6269834041595	8.965476538690098	8.795357590873778	0.5738503605559145	9.820742795812308	8.162053492406116	4.763788607485296	0.009050281427522837	40410
41420	4142	561.7384667396545	9.120744626740223	9.174631142512329	0.3601140200054682	9.548696154295598	8.401228546133538	4.78071831427879	0.009158023373479086	40420
41430	4143	561.8805818557739	8.919378883002903	9.037786497534828	0.4134859017802705	9.472616770603887	8.243319549122418	4.780477708611892	0.009212027539728784	40430
41440	4144	562.0447657108307	8.923478978930703	8.83106166373642	0.48137537942900405	9.661734829370433	8.273884257095792	4.780595631934036	0.009080927071193817	40440
41450	4145	562.1675109863281	8.64851232603735	8.598786323591877	0.44504838958376736	9.52039446899243	8.166007922306814	4.7838758108649255	0.009107836108197775	40450
41460	4146	562.280276298523	8.862445505867738	8.805911065596664	0.36955324621752955	9.623047737155598	8.436483201969208	4.789753798606151	0.009005559543966623	40460
41470	4147	562.3875596523285	9.084865217499154	9.198469215916194	0.4105352559551552	9.610102838394509	8.293197006651221	4.790060230868576	0.008978228129363405	40470
41480	4148	562.4984004497528	8.942830214336922	8.951239019755288	0.22438751120515366	9.216627312474381	8.603386521921145	4.787176206724763	0.008896326341707247	40480
41490	4149	562.6069009304047	8.720288235687722	8.6006009063941	0.39874672307300585	9.489361616394174	8.163395213891324	4.7821159718388	0.00899885555927537	40490
41500	4150	562.7261946201324	8.920083378192041	8.93903742041248	0.4165118507048215	9.386720897961482	8.070194442134733	4.791276449206902	0.009246636777396084	40500
41510	4151	562.8508632183075	8.814890305024791	8.787935408611455	0.23724823224961417	9.367168676871792	8.504438114528588	4.783467499275632	0.009151794842041802	40510
41520	4152	563.0294125080109	9.063175526714932	9.135018928872913	0.3683156305614864	9.520643837448755	8.367812462974602	4.790164736085938	0.009531397025748584	40520
41530	4153	563.1488790512085	8.907730043997784	8.954028430690922	0.30295970004819006	9.309443713778457	8.454136216971822	4.796923046521644	0.009680837501792697	40530
41540	4154	563.2871117591858	8.882278194157536	8.716125799983844	0.44726467444660983	9.829118289093845	8.251018996741337	4.811083911974859	0.009662837879354388	40540
41550	4155	563.4603724479675	8.783523123218044	8.743318126684876	0.24659526198449663	9.075307783453372	8.330597152486225	4.8010040124451105	0.009786766813770808	40550
41560	4156	563.5802261829376	9.06661842389956	9.116950119391277	0.2941814359124782	9.537604641589557	8.433013167803473	4.796041645650876	0.00996807720966421	40560
41570	4157	563.6999351978302	8.591958508563227	8.565488091057663	0.47613986813047815	9.288901610112903	7.987359060245511	4.7936575117352165	0.009733570763077974	40570
41580	4158	563.8088865280151	9.030066237119382	9.165867777368984	0.3802357882413074	9.548209347135233	8.228409701104818	4.795626064391759	0.009724125504024654	40580
41590	4159	563.9936757087708	8.878814835021311	9.056561571917019	0.3993837215253887	9.385640510077197	8.203243884207444	4.793228529207108	0.009535626459273219	40590
41600	4160	564.1182973384857	9.100406828405212	9.196426656737772	0.5777050268773296	9.984962829112893	8.295093227804893	4.803235312954418	0.009468350757456164	40600
41610	4161	564.2310032844543	8.998774076775474	9.02149319196668	0.2838186176013677	9.553466146797033	8.565210361428429	4.803098094223592	0.009537005599103808	40610
41620	4162	564.3383572101593	8.819913621856893	8.881231581477884	0.6403274642300096	9.776358206488169	7.395608407525778	4.805824926605762	0.009560963833022223	40620
41630	4163	564.4500913619995	8.99328967253715	8.977800094382525	0.4120281462105329	9.656145376206352	8.423334069180651	4.816842795783839	0.00941475089573483	40630
41640	4164	564.5597112178802	9.150616210913945	9.244102736151984	0.4369350571376485	9.713185713226304	8.408650962863936	4.814069118572054	0.009146775891557256	40640
41650	4165	564.6759159564972	8.696228794891804	8.557989774155097	0.48473590883118867	9.33494585608227	8.076196814234327	4.814741600622666	0.009171026702816215	40650
41660	4166	564.7893812656403	9.113314556810344	9.048181704878289	0.36786205706627567	9.982182028491007	8.706764729237184	4.810257039681389	0.009318936430600758	40660
41670	4167	564.9811308383942	8.80459100691835	8.772062813893843	0.43126901450384175	9.495196268161543	8.25393428181534	4.81496055647496	0.009564366074561709	40670
41680	4168	565.1278474330902	8.823364249177471	8.908291665391065	0.39872082026588046	9.382834588019856	8.28822233493475	4.812539015134799	0.009634823283030555	40680
41690	4169	565.2479274272919	8.928872405321549	8.940805702600986	0.6405338545400288	9.94055612289279	7.687142407684815	4.811247672341012	0.009728447617364055	40690
41700	4170	565.3601343631744	8.646637449786203	8.628664230703816	0.40739297714086165	9.15629346626639	8.00160176937005	4.804302580879954	0.010063157071158544	40700
41710	4171	565.4685790538788	8.936095655693975	9.03634592208445	0.3400276996365073	9.389470318667351	8.34299759981634	4.796200384381968	0.010009797910789894	40710
41720	4172	565.5779056549072	9.153172674550092	9.210811992022808	0.2147792162658946	9.44621534564554	8.818071946108589	4.79986528857236	0.009888385492297069	40720
41730	4173	565.6898000240326	8.681549557869321	8.711963229616362	0.4091878763679042	9.330953725236155	8.02865442112362	4.789194645748075	0.009813155361995169	40730
41740	4174	565.9324223995209	8.963964823425936	9.134772831932013	0.518845583863465	9.792346138181601	7.95513251880009	4.794822159400342	0.009753718125822933	40740
41750	4175	566.0654151439667	8.753091261837833	8.724510709357387	0.5663551541030216	9.911120911006114	7.786467132448329	4.789505754425524	0.009617382305237414	40750
41760	4176	566.1833372116089	8.896376347492499	8.912319590345977	0.461580882403217	9.79431183352456	8.181408821309983	4.795536251441588	0.009652818894653865	40760
41770	4177	566.3630554676056	8.956327255076715	9.056183410621156	0.39027897550993673	9.410149574984425	8.262235159539642	4.807408753660011	0.009679660106388297	40770
41780	4178	566.5064415931702	9.031213666782909	8.952790863983033	0.5087992130757943	9.933886290196874	8.421692529141772	4.80319887708738	0.009456832749096812	40780
41790	4179	566.6203644275665	8.956828385156985	9.008419945581192	0.18347231805631073	9.224272939852776	8.591680599827729	4.802151444766062	0.009485805651706888	40790
41800	4180	566.7318391799927	9.033934906239848	9.136649873665984	0.3566053248939954	9.392492653118037	8.472082821188215	4.797983060618993	0.009306747130991748	40800
41810	4181	566.8658881187439	8.737164031729563	8.775335732348687	0.30618734077693976	9.211570469139101	8.214766579151204	4.8008408666905025	0.009179502977994818	40810
41820	4182	567.0259206295013	9.093631145805197	9.049507312830539	0.3686884076046269	9.620167052592317	8.293786158698381	4.7911820761727375	0.009145837564558707	40820
41830	4183	567.1404616832733	9.126207923883225	9.194078208083372	0.3630376455639685	9.565141238542301	8.452603262701677	4.793969511744606	0.008966063243322206	40830
41840	4184	567.25825715065	8.82036057225024	8.690079949017326	0.4605052138296234	9.680522285343615	8.226303761387783	4.787665498363067	0.009061916155815277	40840
41850	4185	567.3676731586456	8.78252218882871	8.737877765374334	0.2081586856796715	9.080421644470372	8.508910358051105	4.7734028256882315	0.009269701206133352	40850
41860	4186	567.482283115387	8.874886270008194	9.004927296190473	0.5606024912858838	9.37636589045938	7.486688731692231	4.75712778939365	0.009421470689650093	40860
41870	4187	567.5902440547943	9.047451154459239	9.0033152146849	0.5089878691884661	9.79654246825878	8.163602129032094	4.75368755567508	0.009606146388620833	40870
41880	4188	567.7003111839294	8.805541733121615	8.79756471633115	0.3181276126406378	9.208964059419914	8.204781756503063	4.748326594329945	0.00963325671687191	40880
41890	4189	567.905641078949	9.08915440833609	9.13257603494638	0.3506202739914235	9.624258108888718	8.43824922712854	4.744313916781161	0.009711444141740641	40890
41900	4190	568.0661289691925	8.77599114436222	8.70345582759127	0.3828216691146324	9.262747732565922	8.165119034447995	4.746943527995867	0.009632900470822521	40900
41910	4191	568.1837906837463	8.862937749913122	8.830221945115554	0.3051717992965867	9.352754531905447	8.466979212553422	4.741457176902233	0.009501184676713197	40910
41920	4192	568.2951259613037	9.245110420586435	8.977141044354285	0.542153918762655	9.963499296708537	8.468295707536736	4.727715529334594	0.009319684749421051	40920
41930	4193	568.4043521881104	8.915042116657773	8.79076657596839	0.3740552324282758	9.660643327175022	8.5357770194952	4.721685301028321	0.009165708153596736	40930
41940	4194	568.5148756504059	8.892930819770088	8.758687825934203	0.34087611300204484	9.579751270566357	8.438759596145331	4.720186117920807	0.009158799398759255	40940
41950	4195	568.625819683075	8.797300741321994	8.855490452048734	0.42110354331077987	9.38393828874923	8.019895749335127	4.719423287344012	0.009006759750939385	40950
41960	4196	568.7348387241364	9.20024079757611	9.312396583782864	0.38080229365773866	9.858934918495104	8.622351595783389	4.724576090934208	0.008945256737562881	40960
41970	4197	568.869889497757	8.917937435857764	8.839738091432771	0.28781350410243334	9.442262116441317	8.600994894949652	4.723829776927371	0.008870335829249353	40970
41980	4198	569.0407621860504	9.094842657853079	9.04869743223415	0.3496193570590203	9.561936988765016	8.655385540166872	4.71786404156851	0.009334723711644656	40980
41990	4199	569.1714413166046	8.770706533961604	8.740304889379482	0.36141408424624166	9.504107956433845	8.196475379773307	4.710800206528655	0.00932092702347841	40990
42000	4200	570.0696840286255	8.9507830776588	8.940104506900742	0.5063145232441407	9.850994523404806	8.03589624004398	4.7161248008902685	0.009226810761029791	41000
42010	4201	570.2183048725128	9.113478800317306	9.111670166477023	0.31880856067727054	9.791291776437557	8.658006578779984	4.713347286843577	0.009269137231988496	41010
42020	4202	570.3370704650879	8.837177287344943	8.934680070427131	0.5143398914226025	9.366550175091788	8.044104288707256	4.712426513095365	0.00917361318497393	41020
42030	4203	570.4467101097107	8.893537390253504	8.959563314616515	0.2546558358537131	9.370478407214817	8.540505160242533	4.712801013253164	0.009203264590280197	41030
42040	4204	570.5541412830353	9.05216732788945	9.08584833978195	0.4587512602664028	9.970711668710152	8.402482510919064	4.7108452278193065	0.009010809182616122	41040
42050	4205	570.6719861030579	8.381416780872472	8.585916184009378	0.6547510995189276	9.169850497464443	6.9440622105929215	4.714204356715335	0.009278173104115805	41050
42060	4206	570.8260266780853	8.81673553246239	8.918322630630097	0.2934877489392556	9.125397405359008	8.23680238893716	4.717789909511253	0.009423847771870398	41060
42070	4207	571.0225791931152	8.929868138709264	8.924351960463472	0.45162284195572827	9.5017203921612	8.145041908937698	4.717380410474924	0.009510187360911752	41070
42080	4208	571.1545386314392	9.035281729853162	8.99489247887297	0.35064156539343755	9.622220851988473	8.478035626029772	4.727585379342224	0.009672094693176227	41080
42090	4209	571.2695124149323	9.190859901487789	9.303963298227018	0.37190290172711854	9.721854921440107	8.445636079887155	4.739129483958989	0.009546347023801853	41090
42100	4210	571.3782978057861	8.632984699048897	8.723069406110682	0.5013519196358674	9.319191479700589	7.4964972028283	4.735579537236977	0.009381336471262759	41100
42110	4211	571.4890630245209	9.076204808815302	8.91514739762142	0.44372556891945947	9.89613843465402	8.659848600667837	4.742737465842674	0.00974401773632316	41110
42120	4212	571.6013085842133	8.55271301684895	8.444163950645638	0.42452726688358305	9.219193885839982	7.883529168345116	4.742663702709324	0.01013732080359333	41120
42130	4213	571.7151348590851	9.172226300308218	9.411262470184656	0.442785831690351	9.590105949422902	8.324431491045843	4.7438461200155695	0.010186216408431122	41130
42140	4214	571.8324589729309	8.763936385096766	8.846711883546265	0.5843162829184524	9.568886861750403	7.522390658477045	4.735881344801399	0.010004250415104858	41140
42150	4215	572.0278351306915	9.123700470594123	9.205792920431723	0.3153514721022722	9.552216680426403	8.562243904148522	4.745980483942156	0.009870526093115737	41150
42160	4216	572.1466965675354	8.817825615013744	8.815798026777276	0.5233488073961912	9.503409883497055	8.029089473944612	4.748870669717472	0.009657993157525769	41160
42170	4217	572.2596297264099	8.740310933790994	8.681606967980812	0.6520820143154081	9.922891202767515	7.71900043465708	4.756176376516001	0.009778771588066042	41170
42180	4218	572.3688700199127	9.098574988460724	9.141464767665598	0.46209333105939143	9.828177496859729	8.235029515048613	4.7482518987091895	0.009755027075841059	41180
42190	4219	572.4810626506805	8.58131405024379	8.60543643514321	0.29506324430144365	9.009960945816799	8.063916596027257	4.742306851179673	0.009576339190692016	41190
42200	4220	572.6162521839142	8.946315636971548	9.063180390496628	0.28283178522636443	9.21974162996842	8.469365289849064	4.741060552521954	0.009600387450520316	41200
42210	4221	572.775438785553	9.108253747073835	9.112059711823283	0.4618987724041039	9.979339418820896	8.192747671579708	4.741659895955402	0.009823407163790094	41210
42220	4222	572.9500164985657	9.00220381609973	8.983732896175827	0.18477027873600876	9.37158045629587	8.701007436475464	4.7399218144823125	0.0099030790994559	41220
42230	4223	573.0862233638763	9.10492312199087	9.293788598502875	0.5583985446515869	9.980551744975132	8.072122019524722	4.736997170363875	0.010123574097296742	41230
42240	4224	573.2015793323517	8.820620477498434	8.820695008778038	0.26293739128608906	9.245606079834037	8.471623001503088	4.734280897622874	0.01019446141257406	41240
42250	4225	573.31369805336	9.044801587377965	8.934810077684322	0.37974828264238486	9.886347775518372	8.543918447364398	4.737723784112117	0.01022800489484288	41250
42260	4226	573.4237666130066	9.124094614589652	9.248338999907428	0.32966909856378834	9.625242588401875	8.49249765881455	4.750859510572842	0.0101085567385364	41260
42270	4227	573.5367331504822	9.309640922456405	9.307008505854068	0.13024043267972302	9.54409884642012	9.038204178692277	4.756510044794404	0.009936752899026218	41270
42280	4228	573.6496233940125	8.946765674090766	8.886604165301266	0.3269950479998283	9.410427379103071	8.472992499667733	4.745675063776236	0.009736293970262887	41280
42290	4229	573.7676603794098	8.930830223016477	8.955189436314559	0.47162958409045247	9.95240103621004	8.392965823055686	4.748224406652628	0.009774651757422904	41290
42300	4230	573.9982621669769	9.120302217421578	9.299220165154967	0.36764570877610786	9.527532917695137	8.568806465545583	4.747648080175029	0.009803800789832286	41300
42310	4231	574.1283447742462	9.064941061260248	9.000461988608965	0.4572777396053125	9.970506417861852	8.429149340223859	4.7346184286511885	0.00964493117169828	41310
42320	4232	574.2439143657684	8.946690716131453	8.868787077534368	0.5359794109874135	9.970816795534178	8.287194089327171	4.72666585497638	0.009505744477702303	41320
42330	4233	574.3640217781067	8.943875940366352	9.055951269216651	0.4718394071264407	9.455171691033813	8.057301683928216	4.728569349179993	0.009661774530604596	41330
42340	4234	574.4748718738556	8.92001702851885	8.888095553810146	0.5863157985243479	9.876903513441404	7.722195325309145	4.729675416693776	0.009575020688895057	41340
42350	4235	574.5870099067688	8.919467508746434	8.867877891556457	0.25413705077268134	9.378737343012354	8.514564825758622	4.727043127604078	0.009685651362291908	41350
